id,name,type,rating,stars,starVotes,pitches,location,longitude,latitude,safety,grade
105722119,Looney Tunes,Trad,5.9,3.3,105,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Rock Hudson']",-116.1629,34.0212,S,9
105721741,Tranquility,Trad,5.6,3.3,98,2,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Moosedog Tower']",-116.1649,34.0949,S,6
105722458,Palmreader,Trad,5.8,3.5,75,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Palmreader Wall']",-116.1617,34.0935,S,8
105930186,Route 66,Trad,5.4,4.1,63,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'North Wonderland Approach', ""Gilligan's Island"", ""Mary Ann's Face""]",-116.178,34.0566,S,4
105722011,Lickety Splits,Trad,5.7 R,3.2,103,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'East Wall, North End (Diamond Dogs Area)']",-116.146,34.0005,R,7
105724297,Hot Fudge,Trad,5.9 R,3.4,76,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Dairy Queen Wall', 'Dairy Queen Wall - Right Side']",-116.1773,34.0219,R,9
105722290,Spaghetti & Chili,Trad,5.7+,3.2,133,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Cyclops Rock']",-116.1594,34.015,S,7
105723301,Jerry Brown,Trad,5.10b,3.8,68,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'The Brown Wall']",-116.1722,34.0168,S,10
105722470,The Importance of Being Ernest,Trad,5.10c/d R,3.9,65,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Hemingway Buttress', 'Hemingway Buttress (East Face Center)']",-116.1783,34.0243,R,10
105724909,Swing Low,Sport,5.7,3.1,159,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - North Side']",-116.1578,34.0249,S,7
106660862,Tim's Valentine,Sport,5.7,3.1,90,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Little Hunk', 'Little Hunk - SW Face', 'SW Face Center (The Solarium)']",-116.152,34.0265,S,7
105721702,The Reverend,Trad,5.8,3.1,87,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Billboard Buttress']",-116.1561,34.0935,S,8
105721696,We Dive At Dawn,Trad,5.8,3.1,99,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Billboard Buttress']",-116.1561,34.0935,S,8
105723016,Beck's Bet,Trad,5.7+,3.1,115,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Rock Garden Valley', 'Rock Garden Valley - Left Side']",-116.1777,34.0215,S,7
105722566,Grain Surgery,Trad,5.10a/b PG13,3.8,66,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Steve Canyon Area', 'Steve Canyon', 'Grain Surgery Wall']",-116.1664,34.0192,PG13,10
105722419,[Redacted],Trad,5.7,3.1,98,1,"['California', 'Joshua Tree National Park', 'Barker Dam Area', 'Dissolution Rock']",-116.141,34.0277,S,7
